name,files,modules,variables
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,nonzero_array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,float_array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,float_array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,__all__
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,MaskType
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,nomask
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,default_filler
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,float_types_list
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,_minvals
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,_maxvals
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,max_filler
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,min_filler
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,get_data
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,ufunc_domain
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,ufunc_fills
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,exp
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,conjugate
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,sin
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,cos
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,arctan
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,arcsinh
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,sinh
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core,cosh
