callerfilename,callermodule,caller,callee
./apps/matplotlib/lib/matplotlib/tests/test_multivariate_colormaps.py,matplotlib.tests.test_multivariate_colormaps,test_bivar_cmap_bad_lut,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_check_offsets_dtype,np.column_stack
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,assert_almost_equal,np.all
./apps/matplotlib/galleries/examples/axes_grid1/demo_axes_grid2.py,demo_axes_grid2,add_inner_title,enumerate
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,get_width_height,int
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_init_draw,warnings.warn
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_finder.py,matplotlib.axisartist.grid_finder,_get_raw_grid_lines,np.column_stack
./apps/matplotlib/galleries/examples/user_interfaces/pylab_with_gtk4_sgskip.py,pylab_with_gtk4_sgskip,_setup_wx,print
./apps/matplotlib/tools/gh_api.py,matplotlib.tests.gh_api,get_authors,r.json
./apps/matplotlib/lib/matplotlib/tests/test_constrainedlayout.py,matplotlib.tests.test_constrainedlayout,test_constrained_layout3,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_psd_csd,int
./apps/matplotlib/lib/matplotlib/inset.py,matplotlib.inset,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_quiver.py,matplotlib.tests.test_quiver,test_quiverkey_angles_xy_aitoff,np.ones_like
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py,matplotlib.tests.test_axes_grid1,test_twin_axes_empty_and_removed,enumerate
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,set_xy2,locals
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_stairs_fill,np.ones
./apps/matplotlib/lib/matplotlib/_layoutgrid.py,matplotlib._layoutgrid,__init__,np.ones
./apps/matplotlib/galleries/users_explain/axes/mosaic.py,mosaic,identify_axes,print
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/axes_grid.py,matplotlib.axes_grid1.axes_grid,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_backend_tk.py,matplotlib.tests.test_backend_tk,test_missing_back_button,print
./apps/matplotlib/lib/matplotlib/tri/_trirefine.py,matplotlib.tri._trirefine,refine_triangulation,np.repeat
./apps/matplotlib/lib/matplotlib/tests/test_quiver.py,matplotlib.tests.test_quiver,test_angles_and_scale,np.ones_like
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,__iter__,super
./apps/matplotlib/galleries/examples/event_handling/coords_demo.py,coords_demo,on_click,print
./apps/matplotlib/lib/matplotlib/backends/backend_tkcairo.py,matplotlib.backends.backend_tkcairo,draw,int
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,_safe_inv22_vectorized,np.all
./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,_create_closed,np.concatenate
./apps/matplotlib/galleries/examples/text_labels_and_annotations/mathtext_examples.py,mathtext_examples,doall,print
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_revalidate,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,int
./apps/matplotlib/galleries/examples/lines_bars_and_markers/horizontal_barchart_distribution.py,horizontal_barchart_distribution,survey,enumerate
./apps/matplotlib/galleries/examples/user_interfaces/fourier_demo_wx_sgskip.py,fourier_demo_wx_sgskip,OnInit,app.MainLoop
./apps/matplotlib/lib/matplotlib/mlab.py,matplotlib.mlab,_spectral_helper,slice
./apps/matplotlib/tools/triage_tests.py,matplotlib.tests.triage_tests,keyPressEvent,super
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,clear,super
./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread,_print_fields,print
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,test_loglocator_properties,np.log10
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_wx3_sgskip.py,embedding_in_wx3_sgskip,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_pcolormesh_rgba,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_font_manager.py,matplotlib.tests.test_font_manager,inner,warnings.catch_warnings
./apps/matplotlib/galleries/examples/misc/demo_agg_filter.py,demo_agg_filter,smooth1d,w.sum
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_interpolation_stage_rgba_respects_alpha_param,np.concatenate
./apps/matplotlib/galleries/examples/mplot3d/voxels_numpy_logo.py,voxels_numpy_logo,explode,np.where
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_quantitynd,np.ones
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,toStr,hash
./apps/matplotlib/lib/matplotlib/backends/_backend_gtk.py,matplotlib.backends._backend_gtk,resize,int
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,grab_frame,_log.warning
./apps/matplotlib/lib/matplotlib/backends/backend_webagg.py,matplotlib.backends.backend_webagg,shutdown,print
./apps/matplotlib/lib/matplotlib/tests/test_transforms.py,matplotlib.tests.test_transforms,test_bbox_intersection,inter
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,pan,super
./apps/matplotlib/lib/matplotlib/mlab.py,matplotlib.mlab,_spectral_helper,sum
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_format_value,np.sort
./apps/matplotlib/galleries/examples/statistics/histogram_normalization.py,histogram_normalization,get_correlated_dataset,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_cairo.py,matplotlib.backends.backend_cairo,set_foreground,super
./apps/matplotlib/lib/matplotlib/tests/test_backend_qt.py,matplotlib.tests.test_backend_qt,test_correct_key,answer.replace
./apps/matplotlib/lib/matplotlib/tri/_trirefine.py,matplotlib.tri._trirefine,_refine_triangulation_once,np.logical_not
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,finish,int
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,update_position,super
./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread,_parse_and_cache_line,special.split
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/mpl_axes.py,matplotlib.axes_grid1.mpl_axes,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,test_triinterpcubic_geom_weights,np.sum
./apps/matplotlib/galleries/examples/mplot3d/trisurf3d_2.py,trisurf3d_2,midpoints,np.repeat
./apps/matplotlib/doc/conf.py,conf,f,print
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test__safe_first_finite_all_nan,np.isnan
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,_parse_char_metrics,line.split
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_font_to_ps_type42,_log.warning
./apps/matplotlib/galleries/examples/images_contours_and_fields/colormap_normalizations.py,colormap_normalizations,__init__,super
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,__init__,int
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_escape,int
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_markevery_linear_scales_nans,slice
./apps/matplotlib/galleries/examples/pie_and_polar_charts/bar_of_pie.py,bar_of_pie,func,sum
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_downsampling_speckle,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_alpha,np.ones
./apps/matplotlib/galleries/examples/color/color_sequences.py,color_sequences,plot_color_sequences,enumerate
./apps/matplotlib/galleries/examples/misc/histogram_path.py,histogram_path,plot,np.ones
./apps/matplotlib/galleries/examples/misc/multiprocess_sgskip.py,multiprocess_sgskip,__init__,mp.Process
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,_setattr_cm,origs.items
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,__init__,np.column_stack
./apps/matplotlib/lib/matplotlib/backends/backend_cairo.py,matplotlib.backends.backend_cairo,draw_markers,enumerate
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_ft2font.py,matplotlib.tests.test_ft2font,test_ft2font_drawing,line.replace
./apps/matplotlib/lib/matplotlib/_api/deprecation.py,matplotlib._api.deprecation,suppress_matplotlib_deprecation_warning,warnings.catch_warnings
./apps/matplotlib/doc/conf.py,conf,f,tags.has
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_step,super
./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,clear,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,_get_number_fraction,np.log10
./apps/matplotlib/galleries/examples/user_interfaces/wxcursor_demo_sgskip.py,wxcursor_demo_sgskip,OnInit,app.MainLoop
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,_escape_cdata,s.replace
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_markers,super
./apps/matplotlib/galleries/examples/statistics/boxplot_demo.py,boxplot_demo,set_axis_style,np.concatenate
./apps/matplotlib/lib/matplotlib/tests/test_pyplot.py,matplotlib.tests.test_pyplot,test_pyplot_up_to_date,orig_contents.split
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,calc_arrows,np.column_stack
./apps/matplotlib/galleries/examples/widgets/annotated_cursor.py,annotated_cursor,onmove,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_finder.py,matplotlib.axisartist.grid_finder,update,kwargs.items
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,drange,int
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,get_plot_formats,int
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test__EventCollection__add_positions,np.hstack
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,transform_non_affine,np.log10
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,legend_elements,np.interp
./apps/matplotlib/lib/matplotlib/stackplot.py,matplotlib.stackplot,stackplot,iter
./apps/matplotlib/galleries/examples/event_handling/pick_event_demo.py,pick_event_demo,onpick4,print
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,_make_polygon,np.column_stack
./apps/matplotlib/galleries/examples/text_labels_and_annotations/angle_annotation.py,angle_annotation,R90,np.sum
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot_wireframe,np.ceil
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/axes_divider.py,matplotlib.axes_grid1.axes_divider,__init__,super
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,scroll_event_windows,weakroot
./apps/matplotlib/lib/matplotlib/backends/backend_agg.py,matplotlib.backends.backend_agg,draw_path,np.ceil
./apps/matplotlib/lib/matplotlib/pylab.py,matplotlib.pylab,table,__import__
./apps/matplotlib/lib/matplotlib/tests/test_streamplot.py,matplotlib.tests.test_streamplot,test_streamplot_integration_params,np.ones
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,set_interpolation,super
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,set_transform,super
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,transform_non_affine,np.errstate
./apps/matplotlib/tools/boilerplate.py,matplotlib.tests.boilerplate,update_sig_from_node,params.params.replace
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,changed,super
./apps/matplotlib/lib/matplotlib/streamplot.py,matplotlib.streamplot,streamplot,np.cumsum
./apps/matplotlib/lib/matplotlib/backend_tools.py,matplotlib.backend_tools,set_figure,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,matplotlib.axisartist.grid_helper_curvelinear,trf_xy,np.column_stack
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,save_figure,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_matplotlib.py,matplotlib.tests.test_matplotlib,test_tmpconfigdir_warning,os.stat
./apps/matplotlib/galleries/examples/color/named_colors.py,named_colors,plot_colortable,enumerate
./apps/matplotlib/lib/mpl_toolkits/axisartist/floating_axes.py,matplotlib.axisartist.floating_axes,clear,super
./apps/matplotlib/lib/matplotlib/style/__init__.py,matplotlib.style.__init__,_read_style_directory,_log.warning
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,__init__,np.hstack
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,_write_metadata,int
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_acorr_integers,cumsum
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_ft2font.py,matplotlib.tests.test_ft2font,test_ft2image_draw_rect_filled,np.sum
./apps/matplotlib/galleries/examples/misc/custom_projection.py,custom_projection,clear,super
./apps/matplotlib/tools/github_stats.py,matplotlib.tests.github_stats,report,s.lower
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,_get_dash_pattern,sum
./apps/matplotlib/lib/matplotlib/tests/test_tightlayout.py,matplotlib.tests.test_tightlayout,test_tight_layout6,warnings.catch_warnings
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,release_zoom,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_ft2font.py,matplotlib.tests.test_ft2font,test_ft2font_get_kerning,int
./apps/matplotlib/galleries/examples/showcase/firefox.py,firefox,svg_parse,re.split
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,writePathCollectionTemplates,np.all
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_generate_normals,np.cross
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,_process_linestyles,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,set_aspect,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_quadmesh_get_coordinates,np.stack
./apps/matplotlib/lib/matplotlib/backend_tools.py,matplotlib.backend_tools,add_tools_to_container,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_wxagg.py,matplotlib.backends.backend_wxagg,blit,int
./apps/matplotlib/lib/matplotlib/mlab.py,matplotlib.mlab,_spectral_helper,np.conj
./apps/matplotlib/lib/matplotlib/backends/backend_cairo.py,matplotlib.backends.backend_cairo,__init__,super
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,__init__,super
./apps/matplotlib/tools/gh_api.py,matplotlib.tests.gh_api,get_pull_request,print
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,axis,arg.lower
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,isAvailable,super
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,grid,which.lower
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,get_facecolor,super
./apps/matplotlib/lib/matplotlib/mlab.py,matplotlib.mlab,_spectral_helper,np.roll
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,make_image,np.outer
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,__getitem__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,_get_coord_info,np.sum
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py,matplotlib.tests.test_axes_grid1,test_anchored_direction_arrows_many_args,np.ones
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,set_active,super
./apps/matplotlib/tools/triage_tests.py,matplotlib.tests.triage_tests,reject_test,print
./apps/matplotlib/lib/matplotlib/tests/test_contour.py,matplotlib.tests.test_contour,test_contour_no_valid_levels,np.ones
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,__init__,np.log
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,stim,int
./apps/matplotlib/lib/matplotlib/tests/test_figure.py,matplotlib.tests.test_figure,test_basic,np.unique
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,test_sigint,proc.communicate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_shade_colors,np.isnan
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_nodecorator,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_gridspec.py,matplotlib.tests.test_gridspec,test_repr,repr
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_markevery_linear_scales,slice
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,_to_rgba_no_colorcycle,c.lower
./apps/matplotlib/lib/matplotlib/backends/qt_editor/_formlayout.py,matplotlib.backends.qt_editor._formlayout,get,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_to_rgba_array_alpha_array,np.ones
./apps/matplotlib/lib/matplotlib/backends/backend_gtk4.py,matplotlib.backends.backend_gtk4,_get_key,chr
./apps/matplotlib/galleries/examples/specialty_plots/radar_chart.py,radar_chart,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,test_webagg,proc.poll
